1.31,-1.52591,-0.455734,-1.54714,-0.0338253,0,0
1.32,-1.54135,-0.456143,-1.54163,-0.0468084,0,0
1.33,-1.55675,-0.456655,-1.54014,-0.0550982,0,0
1.34,-1.57216,-0.457236,-1.54099,-0.0606932,0,0
1.35,-1.58758,-0.457863,-1.5434,-0.0645521,0,0
1.36,-1.60303,-0.458523,-1.54691,-0.0672083,0,0
1.37,-1.61852,-0.459204,-1.55124,-0.0689887,0,0
1.38,-1.63406,-0.4599,-1.55621,-0.0701075,0,0
1.39,-1.64965,-0.460605,-1.5617,-0.0707122,0,0
1.4,-1.66529,-0.461313,-1.5676,-0.0709086,0,0
1.41,-1.681,-0.462022,-1.57386,-0.0707746,0,0
1.42,-1.69677,-0.462728,-1.58041,-0.0703694,0,0
1.43,-1.71261,-0.463428,-1.58722,-0.0697386,0,0
1.44,-1.72851,-0.464122,-1.59425,-0.0689182,0,0
1.45,-1.74449,-0.464806,-1.60148,-0.0679368,0,0
1.46,-1.76054,-0.46548,-1.60887,-0.0668176,0,0
1.47,-1.77667,-0.466142,-1.61643,-0.0655795,0,0
1.48,-1.79287,-0.466791,-1.62411,-0.064238,0,0
1.49,-1.80915,-0.467427,-1.63193,-0.0628063,0,0
1.5,-1.82551,-0.468047,-1.63985,-0.0612951,0,0
1.51,-1.84195,-0.468652,-1.64788,-0.0597136,0,0
1.52,-1.85847,-0.469241,-1.656,-0.0580697,0,0
1.53,-1.87507,-0.469814,-1.6642,-0.0563699,0,0
1.54,-1.89175,-0.470369,-1.67249,-0.0546198,0,0
1.55,-1.90852,-0.470906,-1.68085,-0.0528245,0,0
1.56,-1.92537,-0.471425,-1.68927,-0.050988,0,0
1.57,-1.94231,-0.471925,-1.69776,-0.0491139,0,0
1.58,-1.95933,-0.472407,-1.70631,-0.0472055,0,0
1.59,-1.97643,-0.472869,-1.71491,-0.0452655,0,0
1.6,-1.99363,-0.473312,-1.72356,-0.0432961,0,0
1.61,-2.0109,-0.473735,-1.73226,-0.0412994,0,0
1.62,-2.02827,-0.474138,-1.74101,-0.0392773,0,0
1.63,-2.04573,-0.474521,-1.7498,-0.0372312,0,0
1.64,-2.06327,-0.474883,-1.75863,-0.0351625,0,0
1.65,-2.0809,-0.475224,-1.76749,-0.0330723,0,0
1.66,-2.09862,-0.475544,-1.77639,-0.0309617,0,0
1.67,-2.11643,-0.475843,-1.78533,-0.0288313,0,0
1.68,-2.13432,-0.476121,-1.7943,-0.0266821,0,0
1.69,-2.15231,-0.476377,-1.8033,-0.0245145,0,0
1.7,-2.17039,-0.476611,-1.81232,-0.022329,0,0
1.71,-2.18856,-0.476823,-1.82138,-0.0201261,0,0
1.72,-2.20682,-0.477013,-1.83046,-0.0179061,0,0
1.73,-2.22517,-0.477181,-1.83956,-0.0156692,0,0
1.74,-2.24361,-0.477327,-1.84869,-0.0134155,0,0
1.75,-2.26214,-0.47745,-1.85784,-0.0111453,0,0
1.76,-2.28077,-0.47755,-1.86701,-0.00885839,0,0
1.77,-2.29948,-0.477627,-1.8762,-0.00655494,0,0
1.78,-2.31829,-0.477681,-1.88542,-0.00423483,0,0
1.79,-2.33719,-0.477711,-1.89465,-0.00189794,0,0
1.8,-2.35618,-0.477718,-1.9039,0.000455882,0,0
1.81,-2.37527,-0.477702,-1.91316,0.00282685,0,0
1.82,-2.39445,-0.477662,-1.92245,0.00521521,0,0
1.83,-2.41372,-0.477598,-1.93175,0.00762124,0,0
1.84,-2.43308,-0.477509,-1.94106,0.0100453,0,0
1.85,-2.45254,-0.477397,-1.95039,0.0124877,0,0
1.86,-2.47209,-0.47726,-1.95973,0.0149488,0,0
1.87,-2.49173,-0.477098,-1.96909,0.0174292,0,0
1.88,-2.51147,-0.476911,-1.97845,0.0199293,0,0
1.89,-2.5313,-0.476699,-1.98784,0.0224495,0,0
1.9,-2.55123,-0.476462,-1.99723,0.0249905,0,0
1.91,-2.57125,-0.476199,-2.00663,0.0275528,0,0
1.92,-2.59136,-0.475911,-2.01605,0.030137,0,0
1.93,-2.61157,-0.475596,-2.02547,0.0327438,0,0
1.94,-2.63187,-0.475256,-2.03491,0.0353739,0,0
1.95,-2.65227,-0.474889,-2.04435,0.0380279,0,0
1.96,-2.67276,-0.474495,-2.05381,0.0407068,0,0
1.97,-2.69334,-0.474075,-2.06327,0.0434112,0,0
1.98,-2.71402,-0.473627,-2.07275,0.0461421,0,0
1.99,-2.7348,-0.473152,-2.08223,0.0489003,0,0
2,-2.75567,-0.472649,-2.09172,0.0516868,0,0
2.01,-2.77663,-0.472118,-2.10121,0.0545025,0,0
2.02,-2.79769,-0.471559,-2.11072,0.0573486,0,0
2.03,-2.81885,-0.470971,-2.12023,0.060226,0,0
2.04,-2.8401,-0.470354,-2.12974,0.0631359,0,0
2.05,-2.86144,-0.469708,-2.13927,0.0660796,0,0
2.06,-2.88288,-0.469032,-2.1488,0.0690583,0,0
2.07,-2.90442,-0.468327,-2.15833,0.0720732,0,0
2.08,-2.92605,-0.467591,-2.16788,0.0751259,0,0
2.09,-2.94777,-0.466824,-2.17742,0.0782177,0,0
2.1,-2.9696,-0.466026,-2.18697,0.0813502,0,0
2.11,-2.99151,-0.465197,-2.19653,0.084525,0,0
2.12,-3.01353,-0.464336,-2.20609,0.0877439,0,0
2.13,-3.03564,-0.463442,-2.21566,0.0910085,0,0
2.14,-3.05784,-0.462515,-2.22523,0.0943209,0,0
2.15,-3.08014,-0.461555,-2.23481,0.097683,0,0
2.16,-3.10254,-0.460561,-2.24438,0.101097,0,0
2.17,-3.12503,-0.459533,-2.25397,0.104565,0,0
2.18,3.13557,-0.45847,-2.26355,0.108089,0,0
2.19,3.11289,-0.457371,-2.27314,0.111672,0,0
2.2,3.09011,-0.456236,-2.28273,0.115317,0,0
2.21,3.06723,-0.455065,-2.29233,0.119027,0,0
2.22,3.04426,-0.453855,-2.30192,0.122803,0,0
2.23,3.02119,-0.452608,-2.31152,0.12665,0,0
2.24,2.99803,-0.451322,-2.32113,0.130571,0,0
2.25,2.97477,-0.449997,-2.33073,0.13457,0,0
2.26,2.95142,-0.448631,-2.34034,0.13865,0,0
2.27,2.92796,-0.447223,-2.34994,0.142816,0,0
2.28,2.90442,-0.445774,-2.35955,0.147072,0,0
2.29,2.88077,-0.444282,-2.36916,0.151422,0,0
2.3,2.85703,-0.442745,-2.37877,0.155873,0,0
2.31,2.8332,-0.441164,-2.38838,0.160429,0,0
2.32,2.80927,-0.439536,-2.398,0.165096,0,0
2.33,2.78524,-0.437861,-2.40761,0.169881,0,0
2.34,2.76111,-0.436138,-2.41722,0.17479,0,0
2.35,2.73689,-0.434365,-2.42684,0.179832,0,0
2.36,2.71258,-0.432541,-2.43645,0.185015,0,0
2.37,2.68816,-0.430664,-2.44607,0.190346,0,0
2.38,2.66366,-0.428734,-2.45568,0.195838,0,0
2.39,2.63905,-0.426747,-2.46529,0.201499,0,0
2.4,2.61435,-0.424703,-2.47491,0.207342,0,0
2.41,2.58955,-0.4226,-2.48452,0.21338,0,0
2.42,2.56466,-0.420435,-2.49413,0.219628,0,0
2.43,2.53967,-0.418206,-2.50375,0.226101,0,0
2.44,2.51458,-0.415912,-2.51336,0.232818,0,0
2.45,2.4894,-0.413549,-2.52297,0.239798,0,0
2.46,2.46412,-0.411115,-2.53258,0.247065,0,0
2.47,2.43875,-0.408607,-2.54219,0.254643,0,0
2.48,2.41328,-0.406021,-2.5518,0.262561,0,0
2.49,2.38771,-0.403354,-2.56142,0.270854,0,0
2.5,2.36205,-0.400603,-2.57103,0.279559,0,0
2.51,2.33629,-0.397762,-2.58065,0.288719,0,0
2.52,2.31044,-0.394826,-2.59028,0.298388,0,0
2.53,2.28449,-0.391792,-2.59991,0.308624,0,0
2.54,2.25844,-0.388652,-2.60954,0.3195,0,0
2.55,2.2323,-0.385399,-2.61919,0.331101,0,0
2.56,2.20606,-0.382027,-2.62886,0.343532,0,0
2.57,2.17972,-0.378526,-2.63854,0.356921,0,0
2.58,2.15329,-0.374885,-2.64826,0.371428,0,0
2.59,2.12676,-0.371093,-2.65801,0.387253,0,0
2.6,2.10013,-0.367135,-2.66782,0.40466,0,0
2.61,2.0734,-0.362993,-2.6777,0.423993,0,0
2.62,2.04657,-0.358647,-2.68769,0.445726,0,0
2.63,2.01964,-0.354068,-2.69782,0.470525,0,0
2.64,1.99261,-0.349223,-2.70816,0.499373,0,0
2.65,1.96548,-0.344062,-2.71883,0.533807,0,0
2.66,1.93824,-0.33852,-2.73002,0.576424,0,0
2.67,1.91088,-0.332491,-2.74212,0.632136,0,0
2.68,1.88339,-0.325798,-2.75604,0.712057,0,0
2.69,1.85574,-0.318062,-2.77476,0.851613,0,0
2.7,1.8278,-0.307716,-2.83517,1.47869,0,0
2.71,1.79937,-0.292314,-2.82064,1.25099,0,0
2.72,1.77123,-0.280904,-2.80877,1.05889,0,0
2.73,1.74317,-0.270848,-2.80489,0.960328,0,0
2.74,1.71513,-0.261591,-2.80351,0.89465,0,0
2.75,1.6871,-0.2529,-2.80304,0.845439,0,0
2.76,1.65907,-0.24465,-2.80269,0.805869,0,0
2.77,1.63104,-0.236763,-2.80188,0.772392,0,0
2.78,1.60303,-0.229189,-2.80002,0.742827,0,0
2.79,1.57505,-0.221899,-2.79629,0.715557,0,0
2.8,1.54712,-0.214876,-2.78927,0.68901,0,0
2.81,1.51929,-0.208124,-2.77577,0.660844,0,0
2.82,1.49166,-0.201684,-2.74493,0.624498,0,0
2.83,1.46449,-0.195685,-2.92102,0.70809,0,0
2.84,1.4345,-0.188248,-3.03826,0.757876,0,0
2.85,1.4039,-0.180629,-3.07772,0.764047,0,0
2.86,1.37298,-0.172985,-3.10515,0.764225,0,0
2.87,1.34182,-0.165352,-3.12746,0.762292,0,0
2.88,1.31044,-0.157742,-3.14696,0.759474,0,0
2.89,1.27888,-0.150163,-3.16468,0.756292,0,0
2.9,1.24715,-0.142617,-3.18118,0.752999,0,0
2.91,1.21526,-0.135103,-3.1968,0.749731,0,0
2.92,1.18322,-0.127622,-3.21175,0.746562,0,0
2.93,1.15103,-0.120172,-3.22619,0.743533,0,0
2.94,1.1187,-0.112751,-3.24022,0.740667,0,0
2.95,1.08623,-0.105358,-3.25391,0.737975,0,0
2.96,1.05362,-0.0979907,-3.26733,0.735462,0,0
2.97,1.02088,-0.0906479,-3.28052,0.733128,0,0
2.98,0.988011,-0.0833275,-3.29351,0.730972,0,0
2.99,0.955012,-0.0760279,-3.30633,0.72899,0,0
3,0.921885,-0.0687472,-3.31901,0.727178,0,0
3.01,0.888632,-0.0614838,-3.33157,0.725532,0,0
3.02,0.855254,-0.054236,-3.34402,0.724046,0,0
3.03,0.821752,-0.0470023,-3.35638,0.722717,0,0
3.04,0.788127,-0.0397812,-3.36866,0.721539,0,0
3.05,0.754379,-0.0325711,-3.38086,0.720508,0,0
3.06,0.72051,-0.0253705,-3.393,0.719621,0,0
3.07,0.686519,-0.0181782,-3.40509,0.718873,0,0
3.08,0.652408,-0.0109926,-3.41713,0.718263,0,0
3.09,0.618177,-0.00381248,-3.42912,0.717785,0,0
3.1,0.583826,0.00336353,-3.44108,0.717439,0,0
3.11,0.549356,0.0105367,-3.45301,0.717221,0,0
3.12,0.514766,0.0177084,-3.4649,0.717129,0,0
3.13,0.480058,0.0248797,-3.47678,0.717163,0,0
3.14,0.44523,0.032052,-3.48864,0.71732,0,0
3.15,0.410285,0.0392265,-3.50048,0.7176,0,0
3.16,0.375221,0.0464044,-3.51231,0.718001,0,0
3.17,0.340039,0.053587,-3.52413,0.718524,0,0
3.18,0.304738,0.0607753,-3.53594,0.719169,0,0
3.19,0.26932,0.0679707,-3.54775,0.719935,0,0
3.2,0.233783,0.0751744,-3.55956,0.720823,0,0
3.21,0.198129,0.0823876,-3.57138,0.721834,0,0
3.22,0.162356,0.0896115,-3.5832,0.72297,0,0
3.23,0.126465,0.0968474,-3.59503,0.724231,0,0
3.24,0.0904552,0.104097,-3.60686,0.72562,0,0
3.25,0.0543273,0.11136,-3.61872,0.727139,0,0
3.26,0.0180808,0.11864,-3.63059,0.72879,0,0
3.27,-0.0182845,0.125937,-3.64248,0.730577,0,0
3.28,-0.0547688,0.133252,-3.65439,0.732503,0,0
3.29,-0.0913724,0.140587,-3.66633,0.734572,0,0
3.3,-0.128096,0.147944,-3.6783,0.736788,0,0
3.31,-0.164938,0.155323,-3.6903,0.739156,0,0
3.32,-0.201902,0.162727,-3.70234,0.741682,0,0
3.33,-0.238985,0.170158,-3.71441,0.744371,0,0
3.34,-0.27619,0.177615,-3.72654,0.74723,0,0
3.35,-0.313516,0.185103,-3.73871,0.750267,0,0
3.36,-0.350964,0.192621,-3.75094,0.75349,0,0
3.37,-0.388535,0.200173,-3.76322,0.756908,0,0
3.38,-0.426229,0.20776,-3.77558,0.76053,0,0
3.39,-0.464047,0.215384,-3.788,0.764369,0,0
3.4,-0.501989,0.223048,-3.8005,0.768436,0,0
3.41,-0.540057,0.230754,-3.81309,0.772745,0,0
3.42,-0.578252,0.238504,-3.82578,0.777312,0,0
3.43,-0.616573,0.246301,-3.83857,0.782154,0,0
3.44,-0.655023,0.254148,-3.85149,0.78729,0,0
3.45,-0.693603,0.262048,-3.86453,0.792741,0,0
3.46,-0.732315,0.270004,-3.87772,0.798533,0,0
3.47,-0.771158,0.27802,-3.89107,0.804693,0,0
3.48,-0.810136,0.286099,-3.9046,0.811253,0,0
3.49,-0.849251,0.294246,-3.91835,0.818249,0,0
3.5,-0.888504,0.302466,-3.93233,0.825725,0,0
3.51,-0.927898,0.310763,-3.94658,0.833729,0,0
3.52,-0.967437,0.319142,-3.96115,0.842321,0,0
3.53,-1.00712,0.327611,-3.97609,0.85157,0,0
3.54,-1.04696,0.336176,-3.99146,0.861564,0,0
3.55,-1.08695,0.344845,-4.00735,0.872407,0,0
3.56,-1.12711,0.353628,-4.02389,0.884235,0,0
3.57,-1.16743,0.362534,-4.04123,0.897223,0,0
3.58,-1.20794,0.371577,-4.0596,0.911609,0,0
3.59,-1.24863,0.380772,-4.07934,0.927733,0,0
3.6,-1.28953,0.390139,-4.101,0.946112,0,0
3.61,-1.33066,0.399704,-4.12556,0.967614,0,0
3.62,-1.37206,0.409507,-4.15497,0.993926,0,0
3.63,-1.41379,0.419612,-4.19438,1.02929,0,0
3.64,-1.45605,0.430178,-4.26843,1.09354,0,0
3.65,-1.49868,0.441111,-4.15904,1.01404,0,0
3.66,-1.53998,0.451055,-4.11034,0.982845,0,0
3.67,-1.58098,0.460845,-4.09234,0.977191,0,0
3.68,-1.62186,0.470629,-4.08393,0.980719,0,0
3.69,-1.66268,0.480478,-4.08034,0.990001,0,0
3.7,-1.70347,0.490444,-4.0797,1.00398,0,0
3.71,-1.74428,0.500573,-4.0811,1.02248,0,0
3.72,-1.7851,0.51091,-4.08404,1.04584,0,0
3.73,-1.82596,0.521508,-4.08822,1.07483,0,0
3.74,-1.86687,0.53243,-4.09351,1.1108,0,0
3.75,-1.90783,0.543755,-4.09985,1.15596,0,0
3.76,-1.94887,0.555592,-4.10731,1.21402,0,0
3.77,-1.98999,0.5681,-4.11611,1.29172,0,0
3.78,-2.0312,0.581536,-4.12683,1.4031,0,0
3.79,-2.07253,0.596388,-4.14103,1.58472,0,0
3.8,-2.11405,0.613918,-4.16552,1.99481,0,0
3.81,-2.15627,0.646363,-4.33329,5.84197,0,0
3.82,-2.19995,0.712914,-4.3878,7.07542,0,0
3.83,-2.24393,0.78565,-4.40545,7.43244,0,0
3.84,-2.28804,0.861111,-4.41676,7.64607,0,0
3.85,-2.33226,0.938378,-4.4253,7.80049,0,0
3.86,-2.37654,1.01701,-4.43223,7.92231,0,0
3.87,-2.4209,1.09676,-4.43809,8.02323,0,0
3.88,-2.4653,1.17743,-4.44317,8.10941,0,0
3.89,-2.50976,1.25891,-4.44767,8.18449,0,0
3.9,-2.55426,1.34109,-4.45173,8.25077,0,0
3.91,-2.59879,1.4239,-4.45546,8.30982,0,0
3.92,-2.64336,1.50727,-4.45894,8.36277,0,0
3.93,-2.68797,1.59114,-4.46227,8.41044,0,0
3.94,-2.73261,1.67546,-4.4655,8.45346,0,0
3.95,-2.77728,1.76019,-4.46871,8.49231,0,0
3.96,-2.82198,1.84529,-4.47195,8.52741,0,0
3.97,-2.86672,1.93073,-4.47527,8.55906,0,0
3.98,-2.91149,2.01646,-4.47874,8.58756,0,0
3.99,-2.95629,2.10247,-4.48239,8.61312,0,0
4,-3.00114,2.18872,-4.48629,8.63594,0,0
4.01,-3.04602,2.27518,-4.49046,8.65622,0,0
4.02,-3.09095,2.36183,-4.49496,8.67409,0,0
4.03,-3.13592,2.44865,-4.49981,8.68969,0,0
4.04,3.10224,2.53562,-4.50506,8.70315,0,0
4.05,3.05716,2.62271,-4.51074,8.71458,0,0
4.06,3.01202,2.70991,-4.51688,8.72407,0,0
4.07,2.96682,2.79719,-4.5235,8.73172,0,0
4.08,2.92155,2.88453,-4.53062,8.7376,0,0
4.09,2.87621,2.97193,-4.53827,8.7418,0,0
4.1,2.83078,3.05936,-4.54645,8.74438,0,0
4.11,2.78528,-3.13637,-4.55519,8.7454,0,0
4.12,2.73968,-3.04892,-4.56449,8.74492,0,0
4.13,2.69399,-2.96148,-4.57436,8.74298,0,0
4.14,2.64819,-2.87406,-4.5848,8.73965,0,0
4.15,2.60229,-2.78669,-4.5958,8.73495,0,0
4.16,2.55627,-2.69937,-4.60736,8.72894,0,0
4.17,2.51014,-2.61211,-4.61949,8.72166,0,0
4.18,2.46388,-2.52494,-4.63215,8.71315,0,0
4.19,2.41749,-2.43786,-4.64536,8.70344,0,0
4.2,2.37097,-2.35087,-4.65907,8.69257,0,0
4.21,2.32431,-2.26401,-4.67329,8.6806,0,0
4.22,2.2775,-2.17727,-4.68799,8.66755,0,0
4.23,2.23055,-2.09066,-4.70314,8.65349,0,0
4.24,2.18344,-2.0042,-4.71873,8.63845,0,0
4.25,2.13617,-1.91789,-4.73473,8.62251,0,0
4.26,2.08874,-1.83175,-4.75112,8.60572,0,0
4.27,2.04115,-1.74578,-4.76788,8.58816,0,0
4.28,1.99339,-1.65999,-4.78497,8.56991,0,0
4.29,1.94545,-1.57439,-4.80239,8.55106,0,0
4.3,1.89734,-1.48897,-4.82012,8.53171,0,0
4.31,1.84905,-1.40375,-4.83815,8.512,0,0
4.32,1.80057,-1.31873,-4.85649,8.49207,0,0
4.33,1.75191,-1.23391,-4.87516,8.4721,0,0
4.34,1.70307,-1.14929,-4.89422,8.45229,0,0
4.35,1.65403,-1.06486,-4.91381,8.43295,0,0
4.36,1.60479,-0.980628,-4.93424,8.41453,0,0
4.37,1.55534,-0.896568,-4.95633,8.39799,0,0
4.38,1.50565,-0.812652,-4.98397,8.38699,0,0
4.39,1.4553,-0.728508,-5.06817,8.42701,0,0
4.4,1.4046,-0.644391,-5.07453,8.39838,0,0
4.41,1.3538,-0.560521,-5.08627,8.37613,0,0
4.42,1.30287,-0.476858,-5.09947,8.35701,0,0
4.43,1.25181,-0.393372,-5.11327,8.34059,0,0
4.44,1.2006,-0.310037,-5.12735,8.3269,0,0
4.45,1.14926,-0.226824,-5.14152,8.31617,0,0
4.46,1.09777,-0.143702,-5.15569,8.30874,0,0
4.47,1.04614,-0.060637,-5.1698,8.305,0,0
4.48,0.994376,0.0224115,-5.1838,8.30544,0,0
